split,task,regime,seed,stress,hidden_load,invalid_load,moved_load,substitute_load,hazard_load,reappear_load,human_load,change_load,oracle_success_probability
substitute_ambiguity_shift,cabinet_restocking,human_temporary_obstruction,1,0.64,0.558197,0.153204,0.152928,0.123498,0.460512,0.55384,0.26772,0.125184,0.876633
substitute_ambiguity_shift,cabinet_restocking,human_temporary_obstruction,2,0.64,0.558197,0.153204,0.152928,0.123498,0.460512,0.55384,0.26772,0.125184,0.856571
substitute_ambiguity_shift,cabinet_restocking,human_temporary_obstruction,3,0.64,0.558197,0.153204,0.152928,0.123498,0.460512,0.55384,0.26772,0.125184,0.872804
substitute_ambiguity_shift,cabinet_restocking,human_temporary_obstruction,4,0.64,0.558197,0.153204,0.152928,0.123498,0.460512,0.55384,0.26772,0.125184,0.85384
substitute_ambiguity_shift,cabinet_restocking,human_temporary_obstruction,5,0.64,0.558197,0.153204,0.152928,0.123498,0.460512,0.55384,0.26772,0.125184,0.862953
substitute_ambiguity_shift,cabinet_restocking,human_temporary_obstruction,6,0.64,0.558197,0.153204,0.152928,0.123498,0.460512,0.55384,0.26772,0.125184,0.880763
substitute_ambiguity_shift,cabinet_restocking,human_temporary_obstruction,7,0.64,0.558197,0.153204,0.152928,0.123498,0.460512,0.55384,0.26772,0.125184,0.869904
substitute_ambiguity_shift,cabinet_restocking,human_temporary_obstruction,8,0.64,0.558197,0.153204,0.152928,0.123498,0.460512,0.55384,0.26772,0.125184,0.901186
substitute_ambiguity_shift,cabinet_restocking,human_temporary_obstruction,9,0.64,0.558197,0.153204,0.152928,0.123498,0.460512,0.55384,0.26772,0.125184,0.868864
substitute_ambiguity_shift,cabinet_restocking,goal_specification_changed,0,0.64,0.21121,0.646863,0.33984,0.349912,0.307008,0.11592,0.09894,0.688512,0.859987
substitute_ambiguity_shift,cabinet_restocking,goal_specification_changed,1,0.64,0.21121,0.646863,0.33984,0.349912,0.307008,0.11592,0.09894,0.688512,0.872659
substitute_ambiguity_shift,cabinet_restocking,goal_specification_changed,2,0.64,0.21121,0.646863,0.33984,0.349912,0.307008,0.11592,0.09894,0.688512,0.843616
substitute_ambiguity_shift,cabinet_restocking,goal_specification_changed,3,0.64,0.21121,0.646863,0.33984,0.349912,0.307008,0.11592,0.09894,0.688512,0.890772
substitute_ambiguity_shift,cabinet_restocking,goal_specification_changed,4,0.64,0.21121,0.646863,0.33984,0.349912,0.307008,0.11592,0.09894,0.688512,0.866675
substitute_ambiguity_shift,cabinet_restocking,goal_specification_changed,5,0.64,0.21121,0.646863,0.33984,0.349912,0.307008,0.11592,0.09894,0.688512,0.85758
substitute_ambiguity_shift,cabinet_restocking,goal_specification_changed,6,0.64,0.21121,0.646863,0.33984,0.349912,0.307008,0.11592,0.09894,0.688512,0.864629
substitute_ambiguity_shift,cabinet_restocking,goal_specification_changed,7,0.64,0.21121,0.646863,0.33984,0.349912,0.307008,0.11592,0.09894,0.688512,0.881036
substitute_ambiguity_shift,cabinet_restocking,goal_specification_changed,8,0.64,0.21121,0.646863,0.33984,0.349912,0.307008,0.11592,0.09894,0.688512,0.878953
substitute_ambiguity_shift,cabinet_restocking,goal_specification_changed,9,0.64,0.21121,0.646863,0.33984,0.349912,0.307008,0.11592,0.09894,0.688512,0.862374
substitute_ambiguity_shift,cabinet_restocking,substitute_goal_available,0,0.64,0.316814,0.527704,0.305856,0.463118,0.25584,0.1932,0.08148,0.344256,0.851648
substitute_ambiguity_shift,cabinet_restocking,substitute_goal_available,1,0.64,0.316814,0.527704,0.305856,0.463118,0.25584,0.1932,0.08148,0.344256,0.875132
substitute_ambiguity_shift,cabinet_restocking,substitute_goal_available,2,0.64,0.316814,0.527704,0.305856,0.463118,0.25584,0.1932,0.08148,0.344256,0.865903
substitute_ambiguity_shift,cabinet_restocking,substitute_goal_available,3,0.64,0.316814,0.527704,0.305856,0.463118,0.25584,0.1932,0.08148,0.344256,0.86371
substitute_ambiguity_shift,cabinet_restocking,substitute_goal_available,4,0.64,0.316814,0.527704,0.305856,0.463118,0.25584,0.1932,0.08148,0.344256,0.861306
substitute_ambiguity_shift,cabinet_restocking,substitute_goal_available,5,0.64,0.316814,0.527704,0.305856,0.463118,0.25584,0.1932,0.08148,0.344256,0.877256
substitute_ambiguity_shift,cabinet_restocking,substitute_goal_available,6,0.64,0.316814,0.527704,0.305856,0.463118,0.25584,0.1932,0.08148,0.344256,0.856963
substitute_ambiguity_shift,cabinet_restocking,substitute_goal_available,7,0.64,0.316814,0.527704,0.305856,0.463118,0.25584,0.1932,0.08148,0.344256,0.856976
substitute_ambiguity_shift,cabinet_restocking,substitute_goal_available,8,0.64,0.316814,0.527704,0.305856,0.463118,0.25584,0.1932,0.08148,0.344256,0.865084
substitute_ambiguity_shift,cabinet_restocking,substitute_goal_available,9,0.64,0.316814,0.527704,0.305856,0.463118,0.25584,0.1932,0.08148,0.344256,0.87048
substitute_ambiguity_shift,cabinet_restocking,delayed_reappearance,0,0.64,0.603456,0.221295,0.33984,0.185247,0.3198,0.46368,0.11058,0.219072,0.877322
substitute_ambiguity_shift,cabinet_restocking,delayed_reappearance,1,0.64,0.603456,0.221295,0.33984,0.185247,0.3198,0.46368,0.11058,0.219072,0.868072
substitute_ambiguity_shift,cabinet_restocking,delayed_reappearance,2,0.64,0.603456,0.221295,0.33984,0.185247,0.3198,0.46368,0.11058,0.219072,0.865801
substitute_ambiguity_shift,cabinet_restocking,delayed_reappearance,3,0.64,0.603456,0.221295,0.33984,0.185247,0.3198,0.46368,0.11058,0.219072,0.87966
substitute_ambiguity_shift,cabinet_restocking,delayed_reappearance,4,0.64,0.603456,0.221295,0.33984,0.185247,0.3198,0.46368,0.11058,0.219072,0.87022
substitute_ambiguity_shift,cabinet_restocking,delayed_reappearance,5,0.64,0.603456,0.221295,0.33984,0.185247,0.3198,0.46368,0.11058,0.219072,0.863613
substitute_ambiguity_shift,cabinet_restocking,delayed_reappearance,6,0.64,0.603456,0.221295,0.33984,0.185247,0.3198,0.46368,0.11058,0.219072,0.870534
substitute_ambiguity_shift,cabinet_restocking,delayed_reappearance,7,0.64,0.603456,0.221295,0.33984,0.185247,0.3198,0.46368,0.11058,0.219072,0.875896
substitute_ambiguity_shift,cabinet_restocking,delayed_reappearance,8,0.64,0.603456,0.221295,0.33984,0.185247,0.3198,0.46368,0.11058,0.219072,0.855002
substitute_ambiguity_shift,cabinet_restocking,delayed_reappearance,9,0.64,0.603456,0.221295,0.33984,0.185247,0.3198,0.46368,0.11058,0.219072,0.855161
substitute_ambiguity_shift,cabinet_restocking,cascading_disappearing_goal,0,0.64,0.633629,0.714954,0.662688,0.380786,0.550056,0.28336,0.18624,0.516384,0.843688
substitute_ambiguity_shift,cabinet_restocking,cascading_disappearing_goal,1,0.64,0.633629,0.714954,0.662688,0.380786,0.550056,0.28336,0.18624,0.516384,0.86237
substitute_ambiguity_shift,cabinet_restocking,cascading_disappearing_goal,2,0.64,0.633629,0.714954,0.662688,0.380786,0.550056,0.28336,0.18624,0.516384,0.859397
substitute_ambiguity_shift,cabinet_restocking,cascading_disappearing_goal,3,0.64,0.633629,0.714954,0.662688,0.380786,0.550056,0.28336,0.18624,0.516384,0.862017
substitute_ambiguity_shift,cabinet_restocking,cascading_disappearing_goal,4,0.64,0.633629,0.714954,0.662688,0.380786,0.550056,0.28336,0.18624,0.516384,0.854811
substitute_ambiguity_shift,cabinet_restocking,cascading_disappearing_goal,5,0.64,0.633629,0.714954,0.662688,0.380786,0.550056,0.28336,0.18624,0.516384,0.855124
substitute_ambiguity_shift,cabinet_restocking,cascading_disappearing_goal,6,0.64,0.633629,0.714954,0.662688,0.380786,0.550056,0.28336,0.18624,0.516384,0.859652
substitute_ambiguity_shift,cabinet_restocking,cascading_disappearing_goal,7,0.64,0.633629,0.714954,0.662688,0.380786,0.550056,0.28336,0.18624,0.516384,0.847662
substitute_ambiguity_shift,cabinet_restocking,cascading_disappearing_goal,8,0.64,0.633629,0.714954,0.662688,0.380786,0.550056,0.28336,0.18624,0.516384,0.85624
substitute_ambiguity_shift,cabinet_restocking,cascading_disappearing_goal,9,0.64,0.633629,0.714954,0.662688,0.380786,0.550056,0.28336,0.18624,0.516384,0.860963
human_obstruction_shift,shelf_retrieval,visual_occlusion,0,0.66,0.799181,0.050804,0.126952,0.041942,0.123504,0.59616,0.04655,0.046784,0.867955
human_obstruction_shift,shelf_retrieval,visual_occlusion,1,0.66,0.799181,0.050804,0.126952,0.041942,0.123504,0.59616,0.04655,0.046784,0.86557
human_obstruction_shift,shelf_retrieval,visual_occlusion,2,0.66,0.799181,0.050804,0.126952,0.041942,0.123504,0.59616,0.04655,0.046784,0.883247
human_obstruction_shift,shelf_retrieval,visual_occlusion,3,0.66,0.799181,0.050804,0.126952,0.041942,0.123504,0.59616,0.04655,0.046784,0.88665
human_obstruction_shift,shelf_retrieval,visual_occlusion,4,0.66,0.799181,0.050804,0.126952,0.041942,0.123504,0.59616,0.04655,0.046784,0.882158
human_obstruction_shift,shelf_retrieval,visual_occlusion,5,0.66,0.799181,0.050804,0.126952,0.041942,0.123504,0.59616,0.04655,0.046784,0.87515
human_obstruction_shift,shelf_retrieval,visual_occlusion,6,0.66,0.799181,0.050804,0.126952,0.041942,0.123504,0.59616,0.04655,0.046784,0.884183
human_obstruction_shift,shelf_retrieval,visual_occlusion,7,0.66,0.799181,0.050804,0.126952,0.041942,0.123504,0.59616,0.04655,0.046784,0.877978
human_obstruction_shift,shelf_retrieval,visual_occlusion,8,0.66,0.799181,0.050804,0.126952,0.041942,0.123504,0.59616,0.04655,0.046784,0.892624
human_obstruction_shift,shelf_retrieval,visual_occlusion,9,0.66,0.799181,0.050804,0.126952,0.041942,0.123504,0.59616,0.04655,0.046784,0.884537
human_obstruction_shift,shelf_retrieval,object_moved,0,0.66,0.381427,0.177816,0.761712,0.071302,0.23157,0.283176,0.041895,0.08772,0.870691
human_obstruction_shift,shelf_retrieval,object_moved,1,0.66,0.381427,0.177816,0.761712,0.071302,0.23157,0.283176,0.041895,0.08772,0.88458
human_obstruction_shift,shelf_retrieval,object_moved,2,0.66,0.381427,0.177816,0.761712,0.071302,0.23157,0.283176,0.041895,0.08772,0.888295
human_obstruction_shift,shelf_retrieval,object_moved,3,0.66,0.381427,0.177816,0.761712,0.071302,0.23157,0.283176,0.041895,0.08772,0.896813
human_obstruction_shift,shelf_retrieval,object_moved,4,0.66,0.381427,0.177816,0.761712,0.071302,0.23157,0.283176,0.041895,0.08772,0.903402
human_obstruction_shift,shelf_retrieval,object_moved,5,0.66,0.381427,0.177816,0.761712,0.071302,0.23157,0.283176,0.041895,0.08772,0.884282
human_obstruction_shift,shelf_retrieval,object_moved,6,0.66,0.381427,0.177816,0.761712,0.071302,0.23157,0.283176,0.041895,0.08772,0.8853
human_obstruction_shift,shelf_retrieval,object_moved,7,0.66,0.381427,0.177816,0.761712,0.071302,0.23157,0.283176,0.041895,0.08772,0.878299
human_obstruction_shift,shelf_retrieval,object_moved,8,0.66,0.381427,0.177816,0.761712,0.071302,0.23157,0.283176,0.041895,0.08772,0.878424
human_obstruction_shift,shelf_retrieval,object_moved,9,0.66,0.381427,0.177816,0.761712,0.071302,0.23157,0.283176,0.041895,0.08772,0.886308
human_obstruction_shift,shelf_retrieval,object_removed,0,0.66,0.308774,0.5652,0.253904,0.088079,0.298468,0.119232,0.04655,0.128656,0.872198
human_obstruction_shift,shelf_retrieval,object_removed,1,0.66,0.308774,0.5652,0.253904,0.088079,0.298468,0.119232,0.04655,0.128656,0.873685
human_obstruction_shift,shelf_retrieval,object_removed,2,0.66,0.308774,0.5652,0.253904,0.088079,0.298468,0.119232,0.04655,0.128656,0.874036
human_obstruction_shift,shelf_retrieval,object_removed,3,0.66,0.308774,0.5652,0.253904,0.088079,0.298468,0.119232,0.04655,0.128656,0.882977
human_obstruction_shift,shelf_retrieval,object_removed,4,0.66,0.308774,0.5652,0.253904,0.088079,0.298468,0.119232,0.04655,0.128656,0.913571
human_obstruction_shift,shelf_retrieval,object_removed,5,0.66,0.308774,0.5652,0.253904,0.088079,0.298468,0.119232,0.04655,0.128656,0.887105
human_obstruction_shift,shelf_retrieval,object_removed,6,0.66,0.308774,0.5652,0.253904,0.088079,0.298468,0.119232,0.04655,0.128656,0.881449
human_obstruction_shift,shelf_retrieval,object_removed,7,0.66,0.308774,0.5652,0.253904,0.088079,0.298468,0.119232,0.04655,0.128656,0.873404
human_obstruction_shift,shelf_retrieval,object_removed,8,0.66,0.308774,0.5652,0.253904,0.088079,0.298468,0.119232,0.04655,0.128656,0.891006
human_obstruction_shift,shelf_retrieval,object_removed,9,0.66,0.308774,0.5652,0.253904,0.088079,0.298468,0.119232,0.04655,0.128656,0.89011
human_obstruction_shift,shelf_retrieval,human_temporary_obstruction,0,0.66,0.672038,0.11431,0.163224,0.050331,0.370512,0.640872,0.214132,0.093568,0.869468
human_obstruction_shift,shelf_retrieval,human_temporary_obstruction,1,0.66,0.672038,0.11431,0.163224,0.050331,0.370512,0.640872,0.214132,0.093568,0.867555
human_obstruction_shift,shelf_retrieval,human_temporary_obstruction,2,0.66,0.672038,0.11431,0.163224,0.050331,0.370512,0.640872,0.214132,0.093568,0.873879
human_obstruction_shift,shelf_retrieval,human_temporary_obstruction,3,0.66,0.672038,0.11431,0.163224,0.050331,0.370512,0.640872,0.214132,0.093568,0.886273
human_obstruction_shift,shelf_retrieval,human_temporary_obstruction,4,0.66,0.672038,0.11431,0.163224,0.050331,0.370512,0.640872,0.214132,0.093568,0.86365
human_obstruction_shift,shelf_retrieval,human_temporary_obstruction,5,0.66,0.672038,0.11431,0.163224,0.050331,0.370512,0.640872,0.214132,0.093568,0.886801
human_obstruction_shift,shelf_retrieval,human_temporary_obstruction,6,0.66,0.672038,0.11431,0.163224,0.050331,0.370512,0.640872,0.214132,0.093568,0.87884
human_obstruction_shift,shelf_retrieval,human_temporary_obstruction,7,0.66,0.672038,0.11431,0.163224,0.050331,0.370512,0.640872,0.214132,0.093568,0.888445
human_obstruction_shift,shelf_retrieval,human_temporary_obstruction,8,0.66,0.672038,0.11431,0.163224,0.050331,0.370512,0.640872,0.214132,0.093568,0.863632
human_obstruction_shift,shelf_retrieval,human_temporary_obstruction,9,0.66,0.672038,0.11431,0.163224,0.050331,0.370512,0.640872,0.214132,0.093568,0.879864
human_obstruction_shift,shelf_retrieval,goal_specification_changed,0,0.66,0.254285,0.482643,0.36272,0.142604,0.247008,0.134136,0.079136,0.514624,0.891892
human_obstruction_shift,shelf_retrieval,goal_specification_changed,1,0.66,0.254285,0.482643,0.36272,0.142604,0.247008,0.134136,0.079136,0.514624,0.876565
human_obstruction_shift,shelf_retrieval,goal_specification_changed,2,0.66,0.254285,0.482643,0.36272,0.142604,0.247008,0.134136,0.079136,0.514624,0.896387
human_obstruction_shift,shelf_retrieval,goal_specification_changed,3,0.66,0.254285,0.482643,0.36272,0.142604,0.247008,0.134136,0.079136,0.514624,0.887258
human_obstruction_shift,shelf_retrieval,goal_specification_changed,4,0.66,0.254285,0.482643,0.36272,0.142604,0.247008,0.134136,0.079136,0.514624,0.885694
human_obstruction_shift,shelf_retrieval,goal_specification_changed,5,0.66,0.254285,0.482643,0.36272,0.142604,0.247008,0.134136,0.079136,0.514624,0.887685
human_obstruction_shift,shelf_retrieval,goal_specification_changed,6,0.66,0.254285,0.482643,0.36272,0.142604,0.247008,0.134136,0.079136,0.514624,0.874417
human_obstruction_shift,shelf_retrieval,goal_specification_changed,7,0.66,0.254285,0.482643,0.36272,0.142604,0.247008,0.134136,0.079136,0.514624,0.877139
human_obstruction_shift,shelf_retrieval,goal_specification_changed,8,0.66,0.254285,0.482643,0.36272,0.142604,0.247008,0.134136,0.079136,0.514624,0.881652
human_obstruction_shift,shelf_retrieval,goal_specification_changed,9,0.66,0.254285,0.482643,0.36272,0.142604,0.247008,0.134136,0.079136,0.514624,0.862089
human_obstruction_shift,shelf_retrieval,substitute_goal_available,0,0.66,0.381427,0.393735,0.326448,0.188741,0.20584,0.22356,0.065171,0.257312,0.864666
human_obstruction_shift,shelf_retrieval,substitute_goal_available,1,0.66,0.381427,0.393735,0.326448,0.188741,0.20584,0.22356,0.065171,0.257312,0.881909
human_obstruction_shift,shelf_retrieval,substitute_goal_available,2,0.66,0.381427,0.393735,0.326448,0.188741,0.20584,0.22356,0.065171,0.257312,0.868737
human_obstruction_shift,shelf_retrieval,substitute_goal_available,3,0.66,0.381427,0.393735,0.326448,0.188741,0.20584,0.22356,0.065171,0.257312,0.876232
human_obstruction_shift,shelf_retrieval,substitute_goal_available,4,0.66,0.381427,0.393735,0.326448,0.188741,0.20584,0.22356,0.065171,0.257312,0.877124
human_obstruction_shift,shelf_retrieval,substitute_goal_available,5,0.66,0.381427,0.393735,0.326448,0.188741,0.20584,0.22356,0.065171,0.257312,0.892203
human_obstruction_shift,shelf_retrieval,substitute_goal_available,6,0.66,0.381427,0.393735,0.326448,0.188741,0.20584,0.22356,0.065171,0.257312,0.872425
human_obstruction_shift,shelf_retrieval,substitute_goal_available,7,0.66,0.381427,0.393735,0.326448,0.188741,0.20584,0.22356,0.065171,0.257312,0.891127
human_obstruction_shift,shelf_retrieval,substitute_goal_available,8,0.66,0.381427,0.393735,0.326448,0.188741,0.20584,0.22356,0.065171,0.257312,0.872462
human_obstruction_shift,shelf_retrieval,substitute_goal_available,9,0.66,0.381427,0.393735,0.326448,0.188741,0.20584,0.22356,0.065171,0.257312,0.9017
human_obstruction_shift,shelf_retrieval,delayed_reappearance,0,0.66,0.726528,0.165115,0.36272,0.075496,0.2573,0.536544,0.088446,0.163744,0.883287
human_obstruction_shift,shelf_retrieval,delayed_reappearance,1,0.66,0.726528,0.165115,0.36272,0.075496,0.2573,0.536544,0.088446,0.163744,0.860376
human_obstruction_shift,shelf_retrieval,delayed_reappearance,2,0.66,0.726528,0.165115,0.36272,0.075496,0.2573,0.536544,0.088446,0.163744,0.869922
human_obstruction_shift,shelf_retrieval,delayed_reappearance,3,0.66,0.726528,0.165115,0.36272,0.075496,0.2573,0.536544,0.088446,0.163744,0.872384
human_obstruction_shift,shelf_retrieval,delayed_reappearance,4,0.66,0.726528,0.165115,0.36272,0.075496,0.2573,0.536544,0.088446,0.163744,0.866414
human_obstruction_shift,shelf_retrieval,delayed_reappearance,5,0.66,0.726528,0.165115,0.36272,0.075496,0.2573,0.536544,0.088446,0.163744,0.88498
human_obstruction_shift,shelf_retrieval,delayed_reappearance,6,0.66,0.726528,0.165115,0.36272,0.075496,0.2573,0.536544,0.088446,0.163744,0.878038
human_obstruction_shift,shelf_retrieval,delayed_reappearance,7,0.66,0.726528,0.165115,0.36272,0.075496,0.2573,0.536544,0.088446,0.163744,0.878909
human_obstruction_shift,shelf_retrieval,delayed_reappearance,8,0.66,0.726528,0.165115,0.36272,0.075496,0.2573,0.536544,0.088446,0.163744,0.882506
human_obstruction_shift,shelf_retrieval,delayed_reappearance,9,0.66,0.726528,0.165115,0.36272,0.075496,0.2573,0.536544,0.088446,0.163744,0.874621
human_obstruction_shift,shelf_retrieval,cascading_disappearing_goal,0,0.66,0.762854,0.533447,0.707304,0.155187,0.442556,0.327888,0.148961,0.385968,0.879631
human_obstruction_shift,shelf_retrieval,cascading_disappearing_goal,1,0.66,0.762854,0.533447,0.707304,0.155187,0.442556,0.327888,0.148961,0.385968,0.866161
human_obstruction_shift,shelf_retrieval,cascading_disappearing_goal,2,0.66,0.762854,0.533447,0.707304,0.155187,0.442556,0.327888,0.148961,0.385968,0.888292
human_obstruction_shift,shelf_retrieval,cascading_disappearing_goal,3,0.66,0.762854,0.533447,0.707304,0.155187,0.442556,0.327888,0.148961,0.385968,0.869598
human_obstruction_shift,shelf_retrieval,cascading_disappearing_goal,4,0.66,0.762854,0.533447,0.707304,0.155187,0.442556,0.327888,0.148961,0.385968,0.868668
human_obstruction_shift,shelf_retrieval,cascading_disappearing_goal,5,0.66,0.762854,0.533447,0.707304,0.155187,0.442556,0.327888,0.148961,0.385968,0.874684
human_obstruction_shift,shelf_retrieval,cascading_disappearing_goal,6,0.66,0.762854,0.533447,0.707304,0.155187,0.442556,0.327888,0.148961,0.385968,0.872898
human_obstruction_shift,shelf_retrieval,cascading_disappearing_goal,7,0.66,0.762854,0.533447,0.707304,0.155187,0.442556,0.327888,0.148961,0.385968,0.873998
human_obstruction_shift,shelf_retrieval,cascading_disappearing_goal,8,0.66,0.762854,0.533447,0.707304,0.155187,0.442556,0.327888,0.148961,0.385968,0.864973
human_obstruction_shift,shelf_retrieval,cascading_disappearing_goal,9,0.66,0.762854,0.533447,0.707304,0.155187,0.442556,0.327888,0.148961,0.385968,0.870711
human_obstruction_shift,drawer_placement,visual_occlusion,0,0.66,0.744691,0.056152,0.126952,0.051811,0.13944,0.59616,0.060874,0.046784,0.886454
human_obstruction_shift,drawer_placement,visual_occlusion,1,0.66,0.744691,0.056152,0.126952,0.051811,0.13944,0.59616,0.060874,0.046784,0.877871
human_obstruction_shift,drawer_placement,visual_occlusion,2,0.66,0.744691,0.056152,0.126952,0.051811,0.13944,0.59616,0.060874,0.046784,0.870066
human_obstruction_shift,drawer_placement,visual_occlusion,3,0.66,0.744691,0.056152,0.126952,0.051811,0.13944,0.59616,0.060874,0.046784,0.865164
human_obstruction_shift,drawer_placement,visual_occlusion,4,0.66,0.744691,0.056152,0.126952,0.051811,0.13944,0.59616,0.060874,0.046784,0.864838
human_obstruction_shift,drawer_placement,visual_occlusion,5,0.66,0.744691,0.056152,0.126952,0.051811,0.13944,0.59616,0.060874,0.046784,0.873417
human_obstruction_shift,drawer_placement,visual_occlusion,6,0.66,0.744691,0.056152,0.126952,0.051811,0.13944,0.59616,0.060874,0.046784,0.85432
human_obstruction_shift,drawer_placement,visual_occlusion,7,0.66,0.744691,0.056152,0.126952,0.051811,0.13944,0.59616,0.060874,0.046784,0.8598
human_obstruction_shift,drawer_placement,visual_occlusion,8,0.66,0.744691,0.056152,0.126952,0.051811,0.13944,0.59616,0.060874,0.046784,0.872415
human_obstruction_shift,drawer_placement,visual_occlusion,9,0.66,0.744691,0.056152,0.126952,0.051811,0.13944,0.59616,0.060874,0.046784,0.869469
human_obstruction_shift,drawer_placement,object_moved,0,0.66,0.355421,0.196533,0.761712,0.088079,0.26145,0.283176,0.054786,0.08772,0.884053
human_obstruction_shift,drawer_placement,object_moved,1,0.66,0.355421,0.196533,0.761712,0.088079,0.26145,0.283176,0.054786,0.08772,0.874862
human_obstruction_shift,drawer_placement,object_moved,2,0.66,0.355421,0.196533,0.761712,0.088079,0.26145,0.283176,0.054786,0.08772,0.886409
human_obstruction_shift,drawer_placement,object_moved,3,0.66,0.355421,0.196533,0.761712,0.088079,0.26145,0.283176,0.054786,0.08772,0.865871
human_obstruction_shift,drawer_placement,object_moved,4,0.66,0.355421,0.196533,0.761712,0.088079,0.26145,0.283176,0.054786,0.08772,0.876863
human_obstruction_shift,drawer_placement,object_moved,5,0.66,0.355421,0.196533,0.761712,0.088079,0.26145,0.283176,0.054786,0.08772,0.862371
human_obstruction_shift,drawer_placement,object_moved,6,0.66,0.355421,0.196533,0.761712,0.088079,0.26145,0.283176,0.054786,0.08772,0.882894
human_obstruction_shift,drawer_placement,object_moved,7,0.66,0.355421,0.196533,0.761712,0.088079,0.26145,0.283176,0.054786,0.08772,0.876986
human_obstruction_shift,drawer_placement,object_moved,8,0.66,0.355421,0.196533,0.761712,0.088079,0.26145,0.283176,0.054786,0.08772,0.879354
human_obstruction_shift,drawer_placement,object_moved,9,0.66,0.355421,0.196533,0.761712,0.088079,0.26145,0.283176,0.054786,0.08772,0.874794
human_obstruction_shift,drawer_placement,object_removed,0,0.66,0.287722,0.624695,0.253904,0.108804,0.33698,0.119232,0.060874,0.128656,0.865585
human_obstruction_shift,drawer_placement,object_removed,1,0.66,0.287722,0.624695,0.253904,0.108804,0.33698,0.119232,0.060874,0.128656,0.871153
human_obstruction_shift,drawer_placement,object_removed,2,0.66,0.287722,0.624695,0.253904,0.108804,0.33698,0.119232,0.060874,0.128656,0.883159
human_obstruction_shift,drawer_placement,object_removed,3,0.66,0.287722,0.624695,0.253904,0.108804,0.33698,0.119232,0.060874,0.128656,0.8808
human_obstruction_shift,drawer_placement,object_removed,4,0.66,0.287722,0.624695,0.253904,0.108804,0.33698,0.119232,0.060874,0.128656,0.87755
human_obstruction_shift,drawer_placement,object_removed,5,0.66,0.287722,0.624695,0.253904,0.108804,0.33698,0.119232,0.060874,0.128656,0.880383
human_obstruction_shift,drawer_placement,object_removed,6,0.66,0.287722,0.624695,0.253904,0.108804,0.33698,0.119232,0.060874,0.128656,0.892521
human_obstruction_shift,drawer_placement,object_removed,7,0.66,0.287722,0.624695,0.253904,0.108804,0.33698,0.119232,0.060874,0.128656,0.876406
human_obstruction_shift,drawer_placement,object_removed,8,0.66,0.287722,0.624695,0.253904,0.108804,0.33698,0.119232,0.060874,0.128656,0.883507
human_obstruction_shift,drawer_placement,object_removed,9,0.66,0.287722,0.624695,0.253904,0.108804,0.33698,0.119232,0.060874,0.128656,0.890972
human_obstruction_shift,drawer_placement,human_temporary_obstruction,0,0.66,0.626218,0.126343,0.163224,0.062173,0.41832,0.640872,0.280019,0.093568,0.871664
human_obstruction_shift,drawer_placement,human_temporary_obstruction,1,0.66,0.626218,0.126343,0.163224,0.062173,0.41832,0.640872,0.280019,0.093568,0.889305
human_obstruction_shift,drawer_placement,human_temporary_obstruction,2,0.66,0.626218,0.126343,0.163224,0.062173,0.41832,0.640872,0.280019,0.093568,0.877118
human_obstruction_shift,drawer_placement,human_temporary_obstruction,3,0.66,0.626218,0.126343,0.163224,0.062173,0.41832,0.640872,0.280019,0.093568,0.866538
human_obstruction_shift,drawer_placement,human_temporary_obstruction,4,0.66,0.626218,0.126343,0.163224,0.062173,0.41832,0.640872,0.280019,0.093568,0.8883
human_obstruction_shift,drawer_placement,human_temporary_obstruction,5,0.66,0.626218,0.126343,0.163224,0.062173,0.41832,0.640872,0.280019,0.093568,0.881155
human_obstruction_shift,drawer_placement,human_temporary_obstruction,6,0.66,0.626218,0.126343,0.163224,0.062173,0.41832,0.640872,0.280019,0.093568,0.873071
human_obstruction_shift,drawer_placement,human_temporary_obstruction,7,0.66,0.626218,0.126343,0.163224,0.062173,0.41832,0.640872,0.280019,0.093568,0.868341
human_obstruction_shift,drawer_placement,human_temporary_obstruction,8,0.66,0.626218,0.126343,0.163224,0.062173,0.41832,0.640872,0.280019,0.093568,0.867093
human_obstruction_shift,drawer_placement,human_temporary_obstruction,9,0.66,0.626218,0.126343,0.163224,0.062173,0.41832,0.640872,0.280019,0.093568,0.869585
human_obstruction_shift,drawer_placement,goal_specification_changed,0,0.66,0.236947,0.533447,0.36272,0.176158,0.27888,0.134136,0.103485,0.514624,0.881479
human_obstruction_shift,drawer_placement,goal_specification_changed,1,0.66,0.236947,0.533447,0.36272,0.176158,0.27888,0.134136,0.103485,0.514624,0.876851
human_obstruction_shift,drawer_placement,goal_specification_changed,2,0.66,0.236947,0.533447,0.36272,0.176158,0.27888,0.134136,0.103485,0.514624,0.881239
human_obstruction_shift,drawer_placement,goal_specification_changed,3,0.66,0.236947,0.533447,0.36272,0.176158,0.27888,0.134136,0.103485,0.514624,0.877247
human_obstruction_shift,drawer_placement,goal_specification_changed,4,0.66,0.236947,0.533447,0.36272,0.176158,0.27888,0.134136,0.103485,0.514624,0.868509
human_obstruction_shift,drawer_placement,goal_specification_changed,5,0.66,0.236947,0.533447,0.36272,0.176158,0.27888,0.134136,0.103485,0.514624,0.865158
human_obstruction_shift,drawer_placement,goal_specification_changed,6,0.66,0.236947,0.533447,0.36272,0.176158,0.27888,0.134136,0.103485,0.514624,0.878274
